,he,it,she,they,we,you,id
1761,0.0,0.0,0.0,0.0,0.0,0.0,2534
1762,0.0,0.0,0.0,0.0,0.0,0.0,2535
1763,0.0,0.0,0.0,0.0,0.0,0.0,2536
1764,0.0,0.0,0.0,0.0,0.0,0.0,2537
1765,0.0,0.0,0.0,0.0,0.0,0.0,2538
1766,0.0,0.0,0.0,0.0,0.0,0.0,2539
1767,0.0,0.0,0.0,0.0,0.0,0.0,2540
1768,0.0,0.0,0.0,0.0,0.0,0.0,2541
1769,0.0,0.0,0.0,0.0,0.0,0.0,2542
1770,0.0,0.0,0.0,0.0,0.0,0.0,2543
1771,0.0,0.0,0.0,0.0,0.0,0.0,2544
1772,0.0,0.0,0.0,0.0,0.0,0.0,2545
1773,0.0,0.0,0.0,0.0,0.0,0.0,2546
1774,0.0,0.0,0.0,0.0,0.0,0.0,2547
1775,0.0,0.0,0.0,0.0,0.0,0.0,2548
1776,0.0,0.0,0.0,0.0,0.0,0.0,2550
1777,0.0,0.0,0.0,0.0,0.0,0.0,2552
1778,0.0,0.0,0.0,0.0,0.0,0.0,2553
1779,0.0,0.0,0.0,0.0,0.0,0.0,2554
1780,0.0,0.0,0.0,0.0,0.0,0.0,2555
1781,0.0,0.0,0.0,0.0,0.0,0.0,2556
1782,0.0,0.0,0.0,0.0,0.0,0.0,2557
1783,0.0,0.0,0.0,0.0,0.0,0.0,2559
1784,0.0,0.0,0.0,0.0,0.0,0.0,2560
1785,0.0,0.0,0.0,0.0,0.0,0.0,2561
1786,0.0,0.0,0.0,0.0,0.0,0.0,2564
1787,0.0,0.0,0.0,0.0,0.0,0.0,2565
1788,0.0,0.0,0.0,0.0,0.0,0.0,2566
1789,0.0,0.0,0.0,0.0,0.0,0.0,2568
1790,0.0,0.0,0.0,0.0,0.0,0.0,2569
1791,0.0,0.0,0.0,0.0,0.0,0.0,2570
1792,0.0,0.0,0.0,0.0,0.0,0.0,2571
1793,0.0,0.0,0.0,0.0,0.0,0.0,2572
1794,0.0,0.0,0.0,0.0,0.0,1.0,2573
1795,0.0,0.0,0.0,0.0,0.0,0.0,2575
1796,0.0,0.0,0.0,0.0,0.0,0.0,2576
1797,0.0,0.0,0.0,0.0,0.0,0.0,2579
1798,0.0,1.0,0.0,0.0,0.0,0.0,2582
1799,0.0,0.0,1.0,0.0,0.0,0.0,2585
1800,0.0,0.0,0.0,0.0,1.0,0.0,2587
1801,0.0,0.0,0.0,0.0,0.0,0.0,2588
1802,0.0,0.0,0.0,0.0,0.0,0.0,2590
1803,0.0,0.0,0.0,0.0,0.0,0.0,2591
1804,0.0,0.0,0.0,0.0,0.0,0.0,2592
1805,0.0,0.0,0.0,0.0,0.0,0.0,2593
1806,0.0,0.0,0.0,0.0,1.0,0.0,2594
1807,0.0,0.0,0.0,0.0,0.0,0.0,2597
1808,0.0,0.0,0.0,0.0,0.0,0.0,2598
1809,0.0,0.0,0.0,0.0,0.0,0.0,2599
1810,0.0,0.0,0.0,0.0,0.0,0.0,2602
1811,0.0,1.0,0.0,0.0,0.0,0.0,2603
1812,0.0,0.0,0.0,0.0,0.0,0.0,2604
1813,0.0,0.0,0.0,0.0,0.0,0.0,2605
1814,1.0,0.0,0.0,0.0,0.0,0.0,2606
1815,0.0,0.0,0.0,0.0,0.0,0.0,2608
1816,0.0,0.0,0.0,0.0,0.0,0.0,2609
1817,0.0,1.0,0.0,0.0,0.0,0.0,2611
1818,0.0,0.0,0.0,0.0,0.0,0.0,2612
1819,0.0,0.0,0.0,0.0,0.0,0.0,2614
1820,0.0,1.0,0.0,0.0,0.0,0.0,2616
1821,0.0,0.0,0.0,0.0,0.0,0.0,2617
1822,0.0,0.0,0.0,0.0,0.0,0.0,2619
1823,0.0,0.0,0.0,0.0,0.0,0.0,2621
1824,0.0,0.0,0.0,0.0,0.0,1.0,2622
1825,0.0,0.0,0.0,0.0,0.0,0.0,2624
1826,0.0,0.0,0.0,0.0,0.0,0.0,2625
1827,0.0,0.0,0.0,0.0,0.0,0.0,2627
1828,0.0,0.0,0.0,0.0,0.0,0.0,2628
1829,0.0,0.0,0.0,0.0,0.0,0.0,2629
1830,0.0,0.0,0.0,0.0,0.0,0.0,2631
1831,1.0,0.0,0.0,0.0,0.0,0.0,2632
1832,0.0,0.0,0.0,0.0,0.0,0.0,2633
1833,0.0,0.0,0.0,0.0,0.0,0.0,2635
1834,0.0,0.0,0.0,0.0,0.0,0.0,2637
1835,0.0,0.0,0.0,0.0,0.0,0.0,2640
1836,0.0,0.8338139572688952,0.0,0.5520455458235171,0.0,0.0,2641
1837,1.0,0.0,0.0,0.0,0.0,0.0,2642
1838,0.0,0.0,0.0,0.0,0.0,0.0,2643
1839,0.0,1.0,0.0,0.0,0.0,0.0,2644
1840,0.0,0.0,0.0,0.0,0.0,0.0,2645
1841,0.0,0.0,0.0,0.0,0.0,0.0,2647
1842,0.0,0.0,0.0,0.0,0.0,0.0,2648
1843,0.0,0.0,0.0,0.0,0.0,0.0,2649
1844,0.0,0.0,0.0,0.0,0.0,0.0,2651
1845,0.0,0.0,0.0,0.0,0.0,1.0,2655
1846,0.0,0.0,0.0,0.0,0.0,0.0,2656
1847,0.0,0.0,0.0,0.0,0.0,0.0,2657
1848,0.0,0.0,0.0,0.0,0.0,0.0,2658
1849,0.0,0.0,1.0,0.0,0.0,0.0,2659
1850,0.0,0.0,0.0,0.0,0.0,0.0,2660
1851,0.0,0.0,0.0,0.0,0.0,0.0,2661
1852,0.0,0.0,0.0,0.0,0.0,0.0,2663
1853,0.0,0.0,0.0,0.0,0.0,0.0,2664
1854,0.0,0.0,0.0,0.0,0.0,0.0,2666
1855,0.0,0.0,0.0,0.0,0.0,0.0,2667
1856,0.0,0.0,0.0,0.0,0.0,1.0,2668
1857,0.0,0.0,0.0,0.0,0.0,0.0,2670
1858,0.0,0.0,0.0,0.0,0.0,0.0,2671
1859,0.0,0.0,0.0,0.0,0.0,0.0,2672
1860,0.0,0.0,0.0,0.0,0.0,0.0,2673
1861,0.0,0.0,0.0,0.0,0.0,0.0,2675
1862,0.0,0.0,0.0,0.0,0.0,1.0,2676
1863,0.0,0.0,0.0,0.0,0.0,0.0,2677
1864,0.0,0.7120010461412366,0.0,0.0,0.0,0.7021784034658034,2679
1865,1.0,0.0,0.0,0.0,0.0,0.0,2680
1866,0.0,0.0,0.0,0.0,0.0,0.0,2682
1867,0.0,0.0,0.0,0.0,0.0,1.0,2683
1868,0.0,0.0,0.0,0.0,0.0,0.0,2684
1869,0.0,0.0,0.0,0.0,0.0,0.0,2687
1870,0.0,0.0,0.0,0.0,0.0,0.0,2688
1871,0.0,0.0,0.0,0.0,0.0,0.0,2689
1872,0.0,0.5285660204211979,0.8488921969579517,0.0,0.0,0.0,2691
1873,0.0,0.0,0.0,0.0,0.0,0.0,2692
1874,0.0,0.0,0.0,0.0,0.0,0.0,2693
1875,0.0,0.0,0.0,0.0,0.0,0.0,2694
1876,0.0,0.0,0.0,0.0,0.0,0.0,2695
1877,0.0,0.0,0.0,0.0,0.0,0.0,2696
1878,0.0,0.0,0.0,0.0,0.0,0.0,2698
1879,0.0,0.0,0.0,0.0,0.0,0.0,2700
1880,1.0,0.0,0.0,0.0,0.0,0.0,2701
1881,0.0,0.0,0.0,0.0,0.0,0.0,2702
1882,0.0,0.0,0.0,0.0,0.0,0.0,2703
1883,0.0,0.0,0.0,0.0,0.0,0.0,2706
1884,0.0,0.0,0.0,0.0,0.0,0.0,2707
1885,0.0,0.0,0.0,0.0,0.0,0.0,2708
1886,0.0,0.0,0.0,0.0,0.0,0.0,2709
1887,0.0,0.0,0.0,0.0,0.0,0.0,2711
1888,0.0,0.0,0.0,0.0,0.0,0.0,2714
1889,0.0,0.0,0.0,0.0,0.0,0.0,2715
1890,0.0,0.0,0.0,0.0,0.0,0.0,2719
1891,0.0,0.0,0.0,0.0,0.0,0.0,2720
1892,0.0,0.0,0.0,0.0,1.0,0.0,2723
1893,1.0,0.0,0.0,0.0,0.0,0.0,2724
1894,0.0,0.0,0.0,0.0,0.0,0.0,2725
1895,0.0,0.0,0.0,0.0,0.0,0.0,2726
1896,0.0,0.0,0.0,0.0,0.0,1.0,2727
1897,0.0,0.0,0.0,0.0,0.0,0.0,2728
1898,0.0,0.0,0.0,0.0,0.0,0.0,2729
1899,0.0,0.0,0.0,0.0,0.0,0.0,2730
1900,0.0,0.0,0.0,0.0,0.0,0.0,2731
1901,0.0,0.0,0.0,0.0,0.0,0.0,2732
1902,0.0,0.0,0.0,0.0,0.0,0.0,2733
1903,0.0,0.0,0.0,0.0,0.0,0.0,2734
1904,0.0,0.0,0.0,0.0,0.0,0.0,2736
1905,0.0,1.0,0.0,0.0,0.0,0.0,2739
1906,0.0,0.0,0.0,0.0,0.0,0.0,2740
1907,0.0,0.0,0.0,0.0,0.0,0.0,2741
1908,0.0,0.0,0.0,0.8020029842116959,0.0,0.5973200258785356,2743
1909,0.0,0.0,0.0,0.0,0.0,0.0,2744
1910,0.0,1.0,0.0,0.0,0.0,0.0,2748
1911,0.0,0.0,0.0,0.0,0.0,0.0,2749
1912,0.0,0.0,0.0,0.0,0.0,0.0,2752
1913,0.0,0.0,0.0,0.0,0.0,0.0,2753
1914,0.0,0.0,0.0,0.0,0.0,0.0,2755
1915,0.0,0.0,0.0,0.0,0.0,0.0,2756
1916,0.0,0.0,0.0,0.0,0.0,0.0,2757
1917,0.0,0.0,0.0,0.0,0.0,0.0,2758
1918,0.0,0.0,0.0,0.0,0.0,0.0,2759
1919,0.0,0.0,0.0,0.0,0.0,0.0,2760
1920,0.0,0.0,0.0,0.0,0.0,0.0,2761
1921,0.0,0.0,0.0,0.0,0.0,0.0,2763
1922,0.0,0.7120010461412366,0.0,0.0,0.0,0.7021784034658034,2765
1923,0.0,0.0,0.0,0.0,0.0,0.0,2766
1924,0.0,0.0,0.0,0.0,0.0,0.0,2767
1925,0.0,0.0,0.0,0.0,0.0,0.0,2768
1926,0.6369994264910455,0.0,0.7708642751159761,0.0,0.0,0.0,2769
1927,0.0,0.0,0.0,0.0,0.0,0.0,2770
1928,0.0,0.0,0.0,0.0,0.0,0.0,2771
1929,0.0,0.6140526504366667,0.0,0.0,0.7892650647860356,0.0,2773
1930,0.0,1.0,0.0,0.0,0.0,0.0,2774
1931,0.0,0.0,1.0,0.0,0.0,0.0,2777
1932,0.0,0.0,0.0,0.0,0.0,0.0,2778
1933,0.0,0.0,0.0,0.0,0.0,0.0,2780
1934,0.0,0.0,0.0,0.0,0.0,0.0,2782
1935,0.0,0.0,0.0,0.0,0.0,0.0,2783
1936,0.0,0.0,0.0,1.0,0.0,0.0,2784
1937,0.0,0.0,0.0,0.0,0.0,0.0,2785
1938,0.0,0.0,1.0,0.0,0.0,0.0,2786
1939,0.0,0.0,0.0,0.0,0.0,0.0,2787
1940,0.0,1.0,0.0,0.0,0.0,0.0,2788
1941,0.0,0.0,0.0,0.0,0.0,0.0,2792
1942,0.0,1.0,0.0,0.0,0.0,0.0,2793
1943,0.0,0.0,0.0,0.0,0.0,1.0,2794
1944,0.0,0.0,0.0,0.0,0.0,1.0,2795
1945,0.0,0.0,0.0,0.0,0.0,1.0,2796
1946,0.0,0.0,0.0,0.0,0.0,0.0,2797
1947,0.0,0.5285660204211979,0.8488921969579517,0.0,0.0,0.0,2799
1948,0.0,0.0,0.0,0.0,0.0,0.0,2801
1949,0.0,0.0,0.0,0.0,0.0,0.0,2802
1950,0.0,0.0,0.0,0.0,0.0,0.0,2803
1951,0.0,0.0,0.0,0.0,1.0,0.0,2807
1952,0.0,0.0,0.0,0.0,0.0,0.0,2808
1953,0.0,1.0,0.0,0.0,0.0,0.0,2811
1954,0.0,1.0,0.0,0.0,0.0,0.0,2813
1955,0.0,0.0,0.0,0.0,0.0,0.0,2815
1956,0.0,0.6140526504366667,0.0,0.0,0.7892650647860356,0.0,2817
1957,0.0,0.0,0.0,0.0,0.0,0.0,2819
1958,0.0,0.0,0.0,0.0,0.0,0.0,2820
1959,0.0,0.0,0.0,0.0,0.0,0.0,2821
1960,0.0,0.0,0.0,0.0,0.0,0.0,2822
1961,0.0,0.0,0.0,0.0,0.0,0.0,2825
1962,0.0,0.0,0.0,0.0,1.0,0.0,2826
1963,0.0,0.0,0.0,0.0,0.0,0.0,2827
1964,0.0,0.0,0.0,0.0,0.0,0.0,2828
1965,0.0,0.0,0.0,0.0,0.0,0.0,2829
1966,0.0,0.0,0.0,0.0,0.0,0.0,2830
1967,0.0,0.0,0.0,0.0,0.0,0.0,2831
1968,0.0,0.0,0.0,0.0,0.0,0.0,2832
1969,0.0,0.0,0.0,0.0,0.0,0.0,2833
1970,0.0,0.0,0.0,0.0,0.0,0.0,2835
1971,0.0,0.0,0.0,0.0,0.0,0.0,2836
1972,0.0,0.0,0.0,0.0,0.0,0.0,2838
1973,0.0,0.0,0.0,0.0,0.0,0.0,2839
1974,0.0,0.0,0.0,0.0,0.0,0.0,2841
1975,0.0,0.0,0.0,0.0,0.0,0.0,2842
1976,0.0,0.0,0.0,0.0,0.0,1.0,2843
1977,0.0,0.0,0.0,0.0,0.0,0.0,2844
1978,0.0,0.0,0.0,0.0,0.0,0.0,2846
1979,0.0,0.0,0.0,0.0,0.0,0.0,2849
1980,0.0,0.0,0.0,0.0,0.0,0.0,2851
1981,0.0,0.0,0.0,0.0,0.0,0.0,2852
1982,0.0,0.0,0.0,0.0,0.0,0.0,2853
1983,0.0,1.0,0.0,0.0,0.0,0.0,2854
1984,0.0,0.6026544594326402,0.0,0.7980022572185823,0.0,0.0,2855
1985,0.0,0.0,0.0,0.0,0.0,0.0,2856
1986,0.0,0.0,0.0,0.0,0.0,0.0,2857
1987,0.0,0.0,0.0,0.0,0.0,0.0,2858
1988,0.0,0.0,0.0,0.0,0.0,1.0,2860
1989,0.0,0.0,0.0,0.0,0.0,0.0,2861
1990,0.0,0.0,0.0,0.0,0.0,0.0,2863
1991,0.0,1.0,0.0,0.0,0.0,0.0,2864
1992,0.0,1.0,0.0,0.0,0.0,0.0,2865
1993,0.0,0.0,0.0,0.0,0.0,0.0,2866
1994,0.0,0.7120010461412366,0.0,0.0,0.0,0.7021784034658034,2867
1995,0.0,0.0,0.0,0.0,0.0,0.0,2869
1996,0.0,0.0,0.0,0.0,0.0,0.0,2870
1997,0.0,0.0,0.0,0.0,0.0,1.0,2871
1998,0.0,0.0,0.0,0.0,0.0,0.0,2872
1999,0.0,0.0,0.0,0.0,0.0,1.0,2873
2000,0.0,1.0,0.0,0.0,0.0,0.0,2875
2001,0.0,0.0,0.0,0.0,0.0,1.0,2877
2002,0.0,0.0,0.0,0.0,0.0,0.0,2878
2003,0.0,0.0,0.0,0.0,1.0,0.0,2879
2004,0.0,0.0,0.0,0.0,0.0,1.0,2880
2005,1.0,0.0,0.0,0.0,0.0,0.0,2881
2006,0.0,0.0,0.0,0.0,0.0,0.0,2882
2007,0.0,0.0,0.0,0.0,0.0,0.0,2883
2008,0.0,0.0,0.0,0.0,1.0,0.0,2884
2009,0.0,0.0,0.0,0.0,0.0,0.0,2885
2010,0.0,0.0,0.0,0.0,0.0,0.0,2886
2011,0.0,0.0,0.0,0.0,0.0,0.0,2887
2012,0.0,0.0,0.0,0.0,0.0,0.0,2888
2013,0.0,0.0,0.0,0.0,0.0,0.0,2889
2014,0.0,0.0,0.0,0.0,0.0,0.0,2890
2015,0.0,0.0,0.0,0.0,0.0,0.0,2891
2016,0.0,0.0,0.0,0.0,0.0,0.0,2893
2017,0.0,0.0,0.0,0.0,0.0,0.0,2895
2018,0.0,0.0,0.0,0.0,0.0,1.0,2896
2019,0.0,0.0,0.0,0.0,0.0,0.0,2898
2020,0.0,0.0,0.0,0.0,0.0,0.0,2899
2021,0.0,0.0,0.0,0.0,0.0,0.0,2900
2022,0.0,0.8338139572688952,0.0,0.5520455458235171,0.0,0.0,2902
2023,0.0,0.0,0.0,0.0,0.0,1.0,2905
2024,0.0,0.0,0.0,0.0,0.0,0.0,2907
2025,0.0,0.0,0.0,0.0,0.0,0.0,2908
2026,0.0,0.0,0.0,0.0,0.0,0.0,2909
2027,0.0,0.0,0.0,0.0,0.0,0.0,2910
2028,0.0,0.0,0.0,0.0,0.0,0.0,2911
2029,0.0,0.0,0.0,0.0,0.0,0.0,2912
2030,0.0,0.0,0.0,0.0,0.0,0.0,2913
2031,0.0,0.0,0.0,0.0,0.0,1.0,2915
2032,0.0,0.0,0.0,0.0,0.0,0.0,2916
2033,0.0,0.0,0.0,1.0,0.0,0.0,2917
2034,0.0,0.0,0.0,0.0,0.0,1.0,2920
2035,0.0,0.0,0.0,0.0,0.0,0.0,2921
2036,0.0,1.0,0.0,0.0,0.0,0.0,2922
2037,0.0,0.0,0.0,0.0,0.0,0.0,2924
2038,0.0,0.0,0.0,0.0,0.0,0.0,2925
2039,0.0,0.0,0.0,0.0,0.0,0.0,2927
2040,0.0,0.0,0.0,0.0,0.0,0.0,2929
2041,0.0,0.0,0.0,0.0,0.0,0.0,2931
2042,0.0,0.0,0.0,0.0,0.0,0.0,2932
2043,0.0,0.0,0.0,0.0,0.0,0.0,2933
2044,0.0,0.0,0.0,0.0,0.0,0.0,2934
2045,0.0,0.0,0.0,0.0,0.0,0.0,2935
2046,0.0,0.0,0.0,0.0,0.0,0.0,2936
2047,0.0,0.0,0.0,0.0,0.0,0.0,2937
2048,0.0,0.0,0.0,0.0,0.0,0.0,2939
2049,0.0,0.0,0.0,0.0,0.0,0.0,2941
2050,0.0,0.0,0.0,0.0,0.0,0.0,2942
2051,0.0,0.0,0.0,0.0,0.0,0.0,2943
2052,0.0,0.0,0.0,0.0,0.0,0.0,2944
2053,0.0,0.0,0.0,0.0,0.0,1.0,2945
2054,0.0,0.0,0.0,0.0,0.0,0.0,2946
2055,0.0,1.0,0.0,0.0,0.0,0.0,2947
2056,0.0,0.0,0.0,0.0,0.0,0.0,2948
2057,0.0,0.0,0.0,0.0,0.0,0.0,2950
2058,0.0,1.0,0.0,0.0,0.0,0.0,2952
2059,0.0,0.0,0.0,0.0,0.0,0.0,2953
2060,0.0,0.0,0.0,0.0,0.0,0.0,2954
2061,0.0,0.0,0.0,0.0,0.0,0.0,2955
2062,0.0,1.0,0.0,0.0,0.0,0.0,2956
2063,0.0,0.0,0.0,0.0,0.0,0.0,2957
2064,0.0,0.0,0.0,0.0,0.0,0.0,2959
2065,0.0,0.0,0.0,0.0,0.0,0.0,2960
2066,0.0,0.0,0.0,0.0,1.0,0.0,2963
2067,0.0,0.0,0.0,0.0,0.0,0.0,2965
2068,1.0,0.0,0.0,0.0,0.0,0.0,2969
2069,0.0,0.0,0.0,0.0,0.0,1.0,2970
2070,0.0,0.0,0.0,0.0,0.0,0.0,2971
2071,0.0,0.0,0.0,0.0,0.0,0.0,2973
2072,0.0,0.0,0.0,0.0,0.0,1.0,2974
2073,1.0,0.0,0.0,0.0,0.0,0.0,2975
2074,0.0,0.0,0.0,0.0,0.0,0.0,2976
2075,0.0,0.0,0.0,0.0,0.0,0.0,2980
2076,0.0,0.0,0.0,0.0,0.0,0.0,2982
2077,0.0,0.8968881599473338,0.0,0.0,0.0,0.4422574233930796,2983
2078,0.0,0.0,0.0,0.0,0.0,0.0,2984
2079,1.0,0.0,0.0,0.0,0.0,0.0,2987
2080,0.0,0.0,0.0,0.0,0.0,0.0,2988
2081,0.0,0.0,0.0,0.0,0.0,0.0,2990
2082,0.0,0.0,0.0,0.0,0.0,0.0,2991
2083,0.0,0.0,0.0,0.0,0.0,1.0,2992
2084,0.0,0.0,0.0,0.0,0.0,0.0,2993
2085,0.0,1.0,0.0,0.0,0.0,0.0,2995
2086,1.0,0.0,0.0,0.0,0.0,0.0,2998
2087,0.0,1.0,0.0,0.0,0.0,0.0,3000
2088,0.0,0.0,0.0,0.0,0.0,0.0,3001
2089,0.0,0.0,0.0,0.0,0.0,0.0,3003
2090,0.0,0.0,1.0,0.0,0.0,0.0,3004
2091,0.0,0.0,0.0,0.0,0.0,0.0,3005
2092,0.0,0.0,0.0,0.0,0.0,0.0,3006
2093,0.0,0.0,0.0,0.0,1.0,0.0,3009
2094,0.0,0.0,0.0,0.0,0.0,0.0,3010
2095,0.0,0.0,0.0,0.0,0.0,0.0,3011
2096,0.0,0.0,0.0,0.0,0.0,0.0,3012
2097,0.0,0.0,0.0,0.0,0.0,0.0,3013
2098,0.0,0.0,0.0,0.0,0.0,0.0,3014
2099,0.0,0.0,0.0,0.0,0.0,0.0,3015
2100,0.0,0.0,0.0,0.0,0.0,0.0,3016
2101,0.0,0.0,0.0,0.8020029842116959,0.0,0.5973200258785356,3018
2102,0.0,0.0,0.0,0.0,0.0,0.0,3019
2103,0.0,0.0,0.0,0.0,0.0,0.0,3021
2104,0.0,0.0,0.0,0.0,0.0,0.0,3022
2105,0.0,0.0,0.0,0.0,0.0,1.0,3023
2106,0.0,0.0,0.0,0.0,0.0,0.0,3025
2107,0.0,0.0,0.0,0.0,0.0,0.0,3026
2108,0.0,0.0,0.0,0.0,0.0,0.0,3027
2109,0.0,0.0,0.0,0.0,0.0,0.0,3029
2110,0.0,0.0,0.0,0.0,0.0,0.0,3030
2111,0.0,0.0,0.0,0.0,0.0,0.0,3034
2112,0.0,0.0,0.0,0.0,0.0,0.0,3036
2113,0.0,0.0,0.0,0.0,0.0,0.0,3037
2114,0.0,0.0,0.0,0.0,0.0,0.0,3038
2115,0.0,0.0,0.0,0.0,0.0,0.0,3039
2116,0.0,0.0,0.0,0.0,0.0,0.0,3042
2117,0.0,0.0,0.0,0.0,0.0,0.0,3043
2118,0.0,0.0,0.0,0.0,0.0,0.0,3044
2119,0.0,0.0,0.0,0.0,0.0,0.0,3045
2120,0.0,0.0,0.0,0.0,0.0,0.0,3047
2121,0.0,0.0,0.0,0.0,0.0,0.0,3048
2122,0.0,0.0,0.0,0.0,0.0,0.0,3049
2123,0.0,0.0,0.0,0.0,0.0,0.0,3051
2124,0.0,0.0,0.0,0.0,0.0,0.0,3052
2125,0.0,0.0,0.0,0.0,0.0,0.0,3053
2126,0.0,0.0,0.0,0.0,0.0,0.0,3054
2127,0.0,0.0,0.0,0.0,0.0,0.0,3055
2128,0.0,0.0,0.0,0.0,0.0,0.0,3056
2129,0.0,0.0,0.0,0.0,0.0,0.0,3057
2130,0.0,0.0,0.0,1.0,0.0,0.0,3058
2131,0.0,0.0,0.0,0.0,0.0,0.0,3059
2132,0.0,0.0,0.0,0.0,0.0,0.0,3060
2133,0.0,0.0,0.0,0.0,0.0,0.0,3061
2134,0.0,0.0,0.0,0.0,0.0,0.0,3062
2135,0.0,0.0,0.0,0.0,0.0,0.0,3064
2136,0.0,0.0,0.0,0.0,0.0,0.0,3066
2137,0.0,0.0,0.0,0.0,0.0,0.0,3068
2138,0.0,0.0,0.0,0.0,0.0,0.0,3070
2139,0.0,0.0,0.0,0.0,0.0,0.0,3071
2140,0.0,0.0,0.0,0.0,0.0,0.0,3072
2141,0.0,0.0,0.0,0.0,0.0,0.0,3073
2142,0.0,0.0,0.0,0.0,1.0,0.0,3074
2143,0.0,0.0,0.0,0.0,0.0,0.0,3075
2144,0.0,0.0,0.0,0.0,0.0,0.0,3077
2145,0.0,0.0,0.0,0.0,0.0,0.0,3079
2146,0.0,0.0,0.0,0.0,0.0,0.0,3080
2147,0.0,0.0,0.0,0.0,0.0,0.0,3082
2148,0.0,0.0,0.0,0.0,0.0,1.0,3083
2149,0.0,1.0,0.0,0.0,0.0,0.0,3084
2150,0.0,0.0,0.0,1.0,0.0,0.0,3085
2151,0.0,0.0,0.0,0.0,0.0,0.0,3086
2152,0.0,0.0,0.0,0.0,0.0,0.0,3089
2153,0.0,0.0,0.0,0.0,0.0,0.0,3090
2154,0.0,0.0,0.0,1.0,0.0,0.0,3091
2155,0.0,0.0,0.0,0.0,0.0,0.0,3092
2156,0.0,0.0,0.0,0.0,0.0,0.0,3093
2157,0.0,0.0,0.0,0.0,0.0,0.0,3095
2158,0.0,0.0,0.0,0.0,0.0,0.0,3097
2159,0.0,0.0,0.0,0.0,0.0,0.0,3099
2160,0.0,0.0,0.0,0.0,0.0,0.0,3100
2161,0.0,0.0,0.0,0.0,0.0,0.0,3101
2162,0.0,0.0,0.0,0.0,0.0,0.0,3102
2163,0.0,0.0,0.0,0.0,0.0,0.0,3104
2164,0.0,0.0,0.0,0.0,0.0,0.0,3105
2165,0.0,0.0,0.0,0.0,0.0,0.0,3106
2166,0.0,0.0,0.0,0.0,0.0,0.0,3107
2167,0.0,0.0,0.0,0.0,0.0,0.0,3108
2168,0.0,0.0,0.0,0.0,0.0,0.0,3109
2169,0.0,0.0,0.0,0.0,0.0,0.0,3111
2170,0.0,0.0,0.0,0.0,0.0,0.0,3112
2171,0.0,0.0,0.0,0.0,0.0,0.0,3114
2172,0.0,0.0,0.0,0.0,0.0,0.0,3115
2173,0.0,0.0,0.0,0.0,0.0,0.0,3116
2174,0.0,0.0,0.0,0.0,0.0,0.0,3117
2175,0.0,0.0,0.0,0.0,0.0,0.0,3118
2176,0.0,0.0,0.0,0.0,0.0,0.0,3119
2177,0.0,0.0,0.0,0.0,0.0,0.0,3120
2178,0.0,0.0,0.0,0.0,0.0,0.0,3122
2179,0.0,0.0,0.0,0.0,0.0,0.0,3123
2180,0.0,0.0,0.0,0.0,0.0,0.0,3124
2181,0.0,0.0,0.0,0.0,0.0,0.0,3125
2182,0.0,0.0,0.0,0.0,0.0,0.0,3126
2183,0.0,0.0,0.0,0.0,0.0,0.0,3130
2184,0.0,0.0,0.0,0.0,0.0,0.0,3131
2185,0.0,0.0,0.0,0.0,0.0,0.0,3132
2186,0.0,0.0,0.0,0.0,0.0,0.0,3133
2187,0.0,0.0,0.0,0.0,0.0,0.0,3134
2188,0.0,0.0,0.0,0.0,0.0,0.0,3136
2189,0.0,0.0,0.0,0.0,0.0,0.0,3137
2190,0.0,0.0,0.0,0.0,0.0,0.0,3138
2191,0.0,0.0,0.0,0.0,0.0,0.0,3139
2192,0.0,0.0,0.0,0.0,0.0,0.0,3140
2193,0.0,0.0,0.0,0.0,0.0,0.0,3141
2194,0.0,0.0,0.0,0.0,0.0,0.0,3142
2195,0.0,0.0,0.0,0.0,0.0,0.0,3144
2196,0.0,0.0,0.0,0.0,0.0,0.0,3145
2197,0.0,0.0,0.0,0.0,0.0,0.0,3147
2198,0.0,0.0,0.0,0.0,0.0,0.0,3150
2199,0.0,0.0,0.0,0.0,0.0,0.0,3152
2200,0.0,0.0,0.0,0.0,0.0,0.0,3153
2201,0.0,0.0,0.0,0.0,0.0,0.0,3154
2202,0.0,0.0,0.0,0.0,0.0,0.0,3155
2203,0.0,0.0,0.0,0.0,0.0,0.0,3157
2204,0.0,0.0,0.0,0.0,0.0,0.0,3158
2205,0.0,0.0,0.0,0.0,0.0,1.0,3159
2206,0.0,0.0,0.0,0.0,0.0,0.0,3161
2207,0.0,0.0,0.0,0.0,0.0,0.0,3162
2208,0.0,0.0,0.0,0.0,0.0,0.0,3163
2209,0.0,0.0,0.0,0.0,0.0,0.0,3165
2210,0.0,0.0,0.0,0.0,0.0,0.0,3166
2211,1.0,0.0,0.0,0.0,0.0,0.0,3167
2212,0.0,0.0,0.0,0.0,0.0,0.0,3168
2213,0.0,1.0,0.0,0.0,0.0,0.0,3170
2214,0.0,0.0,0.0,0.0,0.0,0.0,3171
2215,0.0,1.0,0.0,0.0,0.0,0.0,3172
2216,0.0,1.0,0.0,0.0,0.0,0.0,3173
2217,0.0,0.0,0.0,0.0,0.0,0.0,3174
2218,0.0,0.0,0.0,0.0,0.0,0.0,3175
2219,0.0,0.0,0.0,0.0,0.0,0.0,3176
2220,0.0,0.0,0.0,0.0,0.0,0.0,3177
2221,0.0,0.0,0.0,0.0,0.0,0.0,3179
