,id,cities,counties,country,states,continent,has_location,has_country,has_city,has_county,has_state,has_continent
2065,2960,Orlando,,US,,NA,1,1,1,0,0,1
2066,2963,,,,,,0,0,0,0,0,0
2067,2965,,,,,,1,0,0,0,0,0
2068,2969,,,,,,0,0,0,0,0,0
2069,2970,Glasgow,,GB,,EU,1,1,1,0,0,1
2070,2971,,,,,,0,0,0,0,0,0
2071,2973,,,,,,0,0,0,0,0,0
2072,2974,,,PT,,EU,1,1,0,0,0,1
2073,2975,,,,,,1,0,0,0,0,0
2074,2976,,,IE,,EU,1,1,0,0,0,1
2075,2980,,,,,,0,0,0,0,0,0
2076,2982,,,,,,0,0,0,0,0,0
2077,2983,Sochi,,RU,,EU,1,1,1,0,0,1
2078,2984,,,,,,1,0,0,0,0,0
2079,2987,,,,,,1,0,0,0,0,0
2080,2988,,,,,,1,0,0,0,0,0
2081,2990,Kettering,,US,,NA,1,1,1,0,0,1
2082,2991,,,US,,NA,1,1,0,0,0,1
2083,2992,,,,,,0,0,0,0,0,0
2084,2993,,,,,,1,0,0,0,0,0
2085,2995,,,,,,1,0,0,0,0,0
2086,2998,,,,,,0,0,0,0,0,0
2087,3000,,,US,,NA,1,1,0,0,0,1
2088,3001,Milton Keynes,,GB,,EU,1,1,1,0,0,1
2089,3003,,,,,,0,0,0,0,0,0
2090,3004,,,,,,1,0,0,0,0,0
2091,3005,,,,,,1,0,0,0,0,0
2092,3006,,,,,,0,0,0,0,0,0
2093,3009,,,,,,1,0,0,0,0,0
2094,3010,Novi,,US,,NA,1,1,1,0,0,1
2095,3011,York,,GB,,EU,1,1,1,0,0,1
2096,3012,Buenos Aires,,AR,,SA,1,1,1,0,0,1
2097,3013,,,,,,0,0,0,0,0,0
2098,3014,,,,,,0,0,0,0,0,0
2099,3015,,,,,,0,0,0,0,0,0
2100,3016,,,,,,0,0,0,0,0,0
2101,3018,,,,,,0,0,0,0,0,0
2102,3019,,,,,,0,0,0,0,0,0
2103,3021,,,,,,1,0,0,0,0,0
2104,3022,,,,,,1,0,0,0,0,0
2105,3023,Buffalo,,US,,NA,1,1,1,0,0,1
2106,3025,,,,,,0,0,0,0,0,0
2107,3026,,,US,Alabama,NA,1,1,0,0,1,1
2108,3027,,,,,,0,0,0,0,0,0
2109,3029,,,,,,0,0,0,0,0,0
2110,3030,,,,,,0,0,0,0,0,0
2111,3034,,,,,,0,0,0,0,0,0
2112,3036,,,,,,0,0,0,0,0,0
2113,3037,,,,,,1,0,0,0,0,0
2114,3038,,,CY,,EU,1,1,0,0,0,1
2115,3039,Kansas,,US,Kansas,NA,1,1,1,0,1,1
2116,3042,,,,,,1,0,0,0,0,0
2117,3043,Portland,,US,,NA,1,1,1,0,0,1
2118,3044,,,,,,1,0,0,0,0,0
2119,3045,,,,,,1,0,0,0,0,0
2120,3047,,,,,,1,0,0,0,0,0
2121,3048,,,,,,0,0,0,0,0,0
2122,3049,,,,,,1,0,0,0,0,0
2123,3051,Chicago,,US,,NA,1,1,1,0,0,1
2124,3052,,,ES,,EU,1,1,0,0,0,1
2125,3053,,,,,,0,0,0,0,0,0
2126,3054,,,,,,0,0,0,0,0,0
2127,3055,Mooresville,,US,,NA,1,1,1,0,0,1
2128,3056,,,US,Maine,NA,1,1,0,0,1,1
2129,3057,,,,,,1,0,0,0,0,0
2130,3058,,,,,,0,0,0,0,0,0
2131,3059,,,,,,1,0,0,0,0,0
2132,3060,,,,,,1,0,0,0,0,0
2133,3061,,,,,,0,0,0,0,0,0
2134,3062,,,,,,0,0,0,0,0,0
2135,3064,,,,,,0,0,0,0,0,0
2136,3066,,,,,,0,0,0,0,0,0
2137,3068,Atlanta,,US,,NA,1,1,1,0,0,1
2138,3070,,,,,,1,0,0,0,0,0
2139,3071,,,,,,1,0,0,0,0,0
2140,3072,Lagos,,NG,,AF,1,1,1,0,0,1
2141,3073,,,,,,1,0,0,0,0,0
2142,3074,,,,,,0,0,0,0,0,0
2143,3075,,,,,,1,0,0,0,0,0
2144,3077,Phoenix,,US,,NA,1,1,1,0,0,1
2145,3079,,,,,,1,0,0,0,0,0
2146,3080,Edinburgh,,GB,,EU,1,1,1,0,0,1
2147,3082,,,,,,1,0,0,0,0,0
2148,3083,,,,,,1,0,0,0,0,0
2149,3084,,,,,,0,0,0,0,0,0
2150,3085,,,,,,0,0,0,0,0,0
2151,3086,Blackpool,,GB,,EU,1,1,1,0,0,1
2152,3089,,,,,,1,0,0,0,0,0
2153,3090,,,,,,1,0,0,0,0,0
2154,3091,,,US,Tennessee,NA,1,1,0,0,1,1
2155,3092,,,JO,,AS,1,1,0,0,0,1
2156,3093,Blackpool,,GB,,EU,1,1,1,0,0,1
2157,3095,Washington,,US,Washington,NA,1,1,1,0,1,1
2158,3097,,,,,,0,0,0,0,0,0
2159,3099,Columbia Heights,,US,,NA,1,1,1,0,0,1
2160,3100,,,,,,1,0,0,0,0,0
2161,3101,,,,,,1,0,0,0,0,0
2162,3102,,,,,,1,0,0,0,0,0
2163,3104,,,,,,1,0,0,0,0,0
2164,3105,,,,,,0,0,0,0,0,0
2165,3106,,,,,,0,0,0,0,0,0
2166,3107,,,,,,1,0,0,0,0,0
2167,3108,,,,,,0,0,0,0,0,0
2168,3109,,,,,,0,0,0,0,0,0
2169,3111,,,"NE,NG",,AF,1,1,0,0,0,1
2170,3112,,,,,,0,0,0,0,0,0
2171,3114,,,,,,1,0,0,0,0,0
2172,3115,,,,,,0,0,0,0,0,0
2173,3116,,,,,,0,0,0,0,0,0
2174,3117,,,,,,1,0,0,0,0,0
2175,3118,,,,,,0,0,0,0,0,0
2176,3119,Campo Grande,,BR,,SA,1,1,1,0,0,1
2177,3120,Washington,,US,Washington,NA,1,1,1,0,1,1
2178,3122,,,,,,0,0,0,0,0,0
2179,3123,Seattle,,US,,NA,1,1,1,0,0,1
2180,3124,,,CA,,NA,1,1,0,0,0,1
2181,3125,York,,GB,,EU,1,1,1,0,0,1
2182,3126,,,,,,0,0,0,0,0,0
2183,3130,,,,,,0,0,0,0,0,0
2184,3131,,,,,,0,0,0,0,0,0
2185,3132,,,,,,1,0,0,0,0,0
2186,3133,,,IN,,AS,1,1,0,0,0,1
2187,3134,,,HK,,AS,1,1,0,0,0,1
2188,3136,,,DE,,EU,1,1,0,0,0,1
2189,3137,,,"NE,NG",,AF,1,1,0,0,0,1
2190,3138,,,IQ,,AS,1,1,0,0,0,1
2191,3139,,,,,,0,0,0,0,0,0
2192,3140,Tampa,,US,,NA,1,1,1,0,0,1
2193,3141,,,,,,1,0,0,0,0,0
2194,3142,,,HK,,AS,1,1,0,0,0,1
2195,3144,,,,,,0,0,0,0,0,0
2196,3145,,,HK,,AS,1,1,0,0,0,1
2197,3147,,,,,,0,0,0,0,0,0
2198,3150,Bristol,,GB,,EU,1,1,1,0,0,1
2199,3152,,,MY,,AS,1,1,0,0,0,1
2200,3153,,,GB,,EU,1,1,0,0,0,1
2201,3154,,,,,,1,0,0,0,0,0
2202,3155,,,,,,0,0,0,0,0,0
2203,3157,,,,,,1,0,0,0,0,0
2204,3158,,,,,,0,0,0,0,0,0
2205,3159,,,,,,1,0,0,0,0,0
2206,3161,,,,,,1,0,0,0,0,0
2207,3162,,,,,,0,0,0,0,0,0
2208,3163,,,,,,0,0,0,0,0,0
2209,3165,,,AU,,OC,1,1,0,0,0,1
2210,3166,Brisbane,,AU,,OC,1,1,1,0,0,1
2211,3167,,,,,,1,0,0,0,0,0
2212,3168,,,,,,1,0,0,0,0,0
2213,3170,,,CA,,NA,1,1,0,0,0,1
2214,3171,London,,GB,,EU,1,1,1,0,0,1
2215,3172,,,,,,0,0,0,0,0,0
2216,3173,,,,,,1,0,0,0,0,0
2217,3174,,,,,,1,0,0,0,0,0
2218,3175,,,,,,0,0,0,0,0,0
2219,3176,,,,,,0,0,0,0,0,0
2220,3177,Sligo,,IE,,EU,1,1,1,0,0,1
2221,3179,,,,,,1,0,0,0,0,0
2222,3180,London,,GB,,EU,1,1,1,0,0,1
2223,3181,,,,,,0,0,0,0,0,0
2224,3182,,,,,,0,0,0,0,0,0
2225,3183,,,,,,0,0,0,0,0,0
2226,3184,,,,,,1,0,0,0,0,0
2227,3185,,,,,,0,0,0,0,0,0
2228,3186,,,,,,0,0,0,0,0,0
2229,3188,,,,,,0,0,0,0,0,0
2230,3189,,,,,,0,0,0,0,0,0
2231,3190,Atlanta,,US,,NA,1,1,1,0,0,1
2232,3191,,,,,,1,0,0,0,0,0
2233,3192,,,,,,0,0,0,0,0,0
2234,3193,,,US,Ohio,NA,1,1,0,0,1,1
2235,3195,York,,GB,,EU,1,1,1,0,0,1
2236,3196,Fort Lauderdale,,US,,NA,1,1,1,0,0,1
2237,3197,Raleigh,,US,,NA,1,1,1,0,0,1
2238,3198,,,,,,0,0,0,0,0,0
2239,3199,,,,,,1,0,0,0,0,0
2240,3200,,,,,,1,0,0,0,0,0
2241,3201,Frascati,,IT,,EU,1,1,1,0,0,1
2242,3205,College Station,,US,,NA,1,1,1,0,0,1
2243,3210,,,,,,1,0,0,0,0,0
2244,3211,,,,,,0,0,0,0,0,0
2245,3212,,,PK,,AS,1,1,0,0,0,1
2246,3216,,,,,,0,0,0,0,0,0
2247,3217,,,,,,1,0,0,0,0,0
2248,3218,,,,,,0,0,0,0,0,0
2249,3219,,,,,,0,0,0,0,0,0
2250,3221,London,,GB,,EU,1,1,1,0,0,1
2251,3222,,,,,,0,0,0,0,0,0
2252,3225,Clearwater,,US,,NA,1,1,1,0,0,1
2253,3227,Manchester,,GB,,EU,1,1,1,0,0,1
2254,3229,Wellington,,NZ,,OC,1,1,1,0,0,1
2255,3231,,,,,,0,0,0,0,0,0
2256,3235,,,,,,0,0,0,0,0,0
2257,3236,,,LY,,AF,1,1,0,0,0,1
2258,3237,,,,,,0,0,0,0,0,0
2259,3239,,,,,,0,0,0,0,0,0
2260,3240,,,,,,0,0,0,0,0,0
2261,3241,,,,,,0,0,0,0,0,0
2262,3242,Newcastle,,ZA,,AF,1,1,1,0,0,1
2263,3243,,,,,,0,0,0,0,0,0
2264,3244,,,,,,0,0,0,0,0,0
2265,3245,,,,,,1,0,0,0,0,0
2266,3248,,,PK,,AS,1,1,0,0,0,1
2267,3249,,,,,,1,0,0,0,0,0
2268,3252,,,,,,1,0,0,0,0,0
2269,3253,Washington,,US,Washington,NA,1,1,1,0,1,1
2270,3255,,,NE,,AF,1,1,0,0,0,1
2271,3256,,,,,,1,0,0,0,0,0
2272,3259,,,,,,1,0,0,0,0,0
2273,3260,,,,,,1,0,0,0,0,0
2274,3262,,,,,,0,0,0,0,0,0
2275,3263,,,,,,0,0,0,0,0,0
2276,3264,,,,,,0,0,0,0,0,0
2277,3265,,,,,,0,0,0,0,0,0
2278,3266,,,,,,1,0,0,0,0,0
2279,3270,Port Harcourt,,"NE,NG",,AF,1,1,1,0,0,1
2280,3274,,,,,,1,0,0,0,0,0
2281,3275,,,ZA,,AF,1,1,0,0,0,1
2282,3276,,,,,,1,0,0,0,0,0
2283,3277,,,,,,1,0,0,0,0,0
2284,3278,,,,,,0,0,0,0,0,0
2285,3280,,,,,,1,0,0,0,0,0
2286,3281,,,,,,0,0,0,0,0,0
2287,3282,,,NE,,AF,1,1,0,0,0,1
2288,3283,,,,,,1,0,0,0,0,0
2289,3284,London,,GB,,EU,1,1,1,0,0,1
2290,3285,,,,,,1,0,0,0,0,0
2291,3286,London,,GB,,EU,1,1,1,0,0,1
2292,3287,London,,GB,,EU,1,1,1,0,0,1
2293,3288,Napa,,US,,NA,1,1,1,0,0,1
2294,3289,,,NE,,AF,1,1,0,0,0,1
2295,3292,,,,,,0,0,0,0,0,0
2296,3295,Kolkata,,IN,,AS,1,1,1,0,0,1
2297,3296,,,,,,1,0,0,0,0,0
2298,3297,,,,,,1,0,0,0,0,0
2299,3299,,,,,,1,0,0,0,0,0
2300,3300,,,SE,,EU,1,1,0,0,0,1
2301,3301,,,,,,1,0,0,0,0,0
2302,3302,,,,,,1,0,0,0,0,0
2303,3303,Shrewsbury,,GB,,EU,1,1,1,0,0,1
2304,3304,,,,,,0,0,0,0,0,0
2305,3308,Terre Haute,,US,,NA,1,1,1,0,0,1
2306,3309,Boston,,US,,NA,1,1,1,0,0,1
2307,3311,,,CA,,NA,1,1,0,0,0,1
2308,3312,,,,,,1,0,0,0,0,0
2309,3317,,,,,,1,0,0,0,0,0
2310,3318,,,,,,0,0,0,0,0,0
2311,3319,,,,,,0,0,0,0,0,0
2312,3320,,,,,,0,0,0,0,0,0
2313,3322,,,,,,1,0,0,0,0,0
2314,3323,Columbia,,US,,NA,1,1,1,0,0,1
2315,3324,,,,,,0,0,0,0,0,0
2316,3328,,,,,,0,0,0,0,0,0
2317,3329,Newcastle,,ZA,,AF,1,1,1,0,0,1
2318,3334,Chicago,,US,,NA,1,1,1,0,0,1
2319,3335,,,,,,0,0,0,0,0,0
2320,3336,,,IE,,EU,1,1,0,0,0,1
2321,3337,,,,,,0,0,0,0,0,0
2322,3338,,,,,,0,0,0,0,0,0
2323,3339,,,,,,1,0,0,0,0,0
2324,3340,Birmingham,,GB,,EU,1,1,1,0,0,1
2325,3341,,,US,Oregon,NA,1,1,0,0,1,1
2326,3342,,,ES,,EU,1,1,0,0,0,1
2327,3345,Kilkenny,,IE,,EU,1,1,1,0,0,1
2328,3346,,,,,,0,0,0,0,0,0
2329,3347,,,,,,0,0,0,0,0,0
2330,3351,,,JE,,EU,1,1,0,0,0,1
2331,3355,,,,,,0,0,0,0,0,0
2332,3356,,,,,,0,0,0,0,0,0
2333,3357,,,PT,,EU,1,1,0,0,0,1
2334,3359,,,,,,0,0,0,0,0,0
2335,3361,,,,,,1,0,0,0,0,0
2336,3362,,,,,,0,0,0,0,0,0
2337,3363,,,,,,0,0,0,0,0,0
2338,3364,,,JE,,EU,1,1,0,0,0,1
2339,3365,,,,,,1,0,0,0,0,0
2340,3367,Chicago,,US,,NA,1,1,1,0,0,1
2341,3368,,,,,,0,0,0,0,0,0
2342,3369,,,,,,0,0,0,0,0,0
2343,3370,,,,,,1,0,0,0,0,0
2344,3372,,,,,,1,0,0,0,0,0
2345,3373,,,,,,0,0,0,0,0,0
2346,3376,,,,,,1,0,0,0,0,0
2347,3377,,,,,,0,0,0,0,0,0
2348,3379,,,,,,0,0,0,0,0,0
2349,3380,,,,,,0,0,0,0,0,0
2350,3381,,,,,,1,0,0,0,0,0
2351,3383,,,,,,0,0,0,0,0,0
2352,3387,,,,,,0,0,0,0,0,0
2353,3388,York,,GB,,EU,1,1,1,0,0,1
2354,3389,,,,,,1,0,0,0,0,0
2355,3390,,,,,,1,0,0,0,0,0
2356,3391,,,NE,,AF,1,1,0,0,0,1
2357,3393,,,,,,1,0,0,0,0,0
2358,3394,,,,,,1,0,0,0,0,0
2359,3395,Washington,,US,Washington,NA,1,1,1,0,1,1
2360,3396,Buffalo,,US,,NA,1,1,1,0,0,1
2361,3397,,,US,California,NA,1,1,0,0,1,1
2362,3398,,,,,,0,0,0,0,0,0
2363,3400,,,,,,1,0,0,0,0,0
2364,3401,,,,,,0,0,0,0,0,0
2365,3402,,,,,,1,0,0,0,0,0
2366,3403,,,,,,1,0,0,0,0,0
2367,3404,Washington,,US,Washington,NA,1,1,1,0,1,1
2368,3405,Washington,,US,Washington,NA,1,1,1,0,1,1
2369,3406,,,,,,1,0,0,0,0,0
2370,3408,,,,,,0,0,0,0,0,0
2371,3410,,,,,,1,0,0,0,0,0
2372,3411,,,,,,0,0,0,0,0,0
2373,3412,,,,,,0,0,0,0,0,0
2374,3413,,,US,Washington,NA,1,1,0,0,1,1
2375,3414,,,,,,1,0,0,0,0,0
2376,3415,,,KE,,AF,1,1,0,0,0,1
2377,3417,,,,,,1,0,0,0,0,0
2378,3418,,,,,,1,0,0,0,0,0
2379,3419,,,,,,0,0,0,0,0,0
2380,3421,,,,,,1,0,0,0,0,0
2381,3423,,,,,,0,0,0,0,0,0
2382,3425,,,,,,1,0,0,0,0,0
2383,3428,London,,GB,,EU,1,1,1,0,0,1
2384,3429,Washington,,US,Washington,NA,1,1,1,0,1,1
2385,3430,,,,,,0,0,0,0,0,0
2386,3431,,,,,,0,0,0,0,0,0
2387,3432,Nairobi,,KE,,AF,1,1,1,0,0,1
2388,3433,,,,,,1,0,0,0,0,0
2389,3435,,,,,,1,0,0,0,0,0
2390,3436,,,,,,0,0,0,0,0,0
2391,3437,,,KE,,AF,1,1,0,0,0,1
2392,3439,,,,,,0,0,0,0,0,0
2393,3440,,,,,,1,0,0,0,0,0
2394,3445,,,,,,1,0,0,0,0,0
2395,3446,,,,,,0,0,0,0,0,0
2396,3447,,,ER,,AF,1,1,0,0,0,1
2397,3448,,,,,,1,0,0,0,0,0
2398,3450,Dayton,,US,,NA,1,1,1,0,0,1
2399,3451,Washington,,US,Washington,NA,1,1,1,0,1,1
2400,3452,,,GB,,EU,1,1,0,0,0,1
2401,3455,,,,,,1,0,0,0,0,0
2402,3459,Washington,,US,Washington,NA,1,1,1,0,1,1
2403,3460,,,,,,1,0,0,0,0,0
2404,3462,Washington,,US,Washington,NA,1,1,1,0,1,1
2405,3463,,,,,,0,0,0,0,0,0
2406,3464,,,NE,,AF,1,1,0,0,0,1
2407,3465,,,,,,1,0,0,0,0,0
2408,3466,London,,GB,,EU,1,1,1,0,0,1
2409,3468,Anchorage,,US,,NA,1,1,1,0,0,1
2410,3469,Washington,,US,Washington,NA,1,1,1,0,1,1
2411,3470,,,,,,0,0,0,0,0,0
2412,3471,Chicago,,US,,NA,1,1,1,0,0,1
2413,3472,,,,,,0,0,0,0,0,0
2414,3473,,,,,,1,0,0,0,0,0
2415,3474,Washington,,US,Washington,NA,1,1,1,0,1,1
2416,3475,,,US,Alabama,NA,1,1,0,0,1,1
2417,3476,Washington,,US,Washington,NA,1,1,1,0,1,1
2418,3477,,,,,,0,0,0,0,0,0
2419,3478,,,,,,1,0,0,0,0,0
2420,3480,,,US,Washington,NA,1,1,0,0,1,1
2421,3481,,,,,,0,0,0,0,0,0
2422,3482,,,US,Washington,NA,1,1,0,0,1,1
2423,3483,,,US,Michigan,NA,1,1,0,0,1,1
2424,3484,,,,,,0,0,0,0,0,0
2425,3485,,,,,,1,0,0,0,0,0
2426,3486,,,,,,0,0,0,0,0,0
2427,3487,,,,,,0,0,0,0,0,0
2428,3489,,,,,,1,0,0,0,0,0
2429,3490,,,,,,0,0,0,0,0,0
2430,3492,,,ZA,,AF,1,1,0,0,0,1
2431,3493,,,GB,,EU,1,1,0,0,0,1
2432,3494,Alexandria,,EG,,AF,1,1,1,0,0,1
2433,3495,,,,,,0,0,0,0,0,0
2434,3497,,,,,,0,0,0,0,0,0
2435,3498,,,US,Texas,NA,1,1,0,0,1,1
2436,3499,Toronto,,CA,,NA,1,1,1,0,0,1
2437,3500,Arlington,,US,,NA,1,1,1,0,0,1
2438,3501,,,,,,1,0,0,0,0,0
2439,3503,Mumbai,,IN,,AS,1,1,1,0,0,1
2440,3504,Chicago,,US,,NA,1,1,1,0,0,1
2441,3505,,,IN,,AS,1,1,0,0,0,1
2442,3506,,,,,,0,0,0,0,0,0
2443,3508,,,,,,0,0,0,0,0,0
2444,3509,Mumbai,,IN,,AS,1,1,1,0,0,1
2445,3510,Coimbatore,,IN,,AS,1,1,1,0,0,1
2446,3512,,,,,,0,0,0,0,0,0
2447,3513,Chicago,,US,,NA,1,1,1,0,0,1
2448,3514,Palo Alto,,US,California,NA,1,1,1,0,1,1
2449,3517,,,,,,0,0,0,0,0,0
2450,3518,,,,,,0,0,0,0,0,0
2451,3519,,,,,,0,0,0,0,0,0
2452,3520,,,,,,0,0,0,0,0,0
2453,3521,,,,,,0,0,0,0,0,0
2454,3522,,,IN,,AS,1,1,0,0,0,1
2455,3523,,,,,,1,0,0,0,0,0
2456,3524,,,,,,0,0,0,0,0,0
2457,3525,,,,,,0,0,0,0,0,0
2458,3526,,,IN,,AS,1,1,0,0,0,1
2459,3527,Mumbai,,IN,,AS,1,1,1,0,0,1
2460,3528,,,,,,1,0,0,0,0,0
2461,3529,,,,,,0,0,0,0,0,0
2462,3530,Delhi,,IN,,AS,1,1,1,0,0,1
2463,3531,,,IN,,AS,1,1,0,0,0,1
2464,3532,Mumbai,,IN,,AS,1,1,1,0,0,1
2465,3533,,,IN,,AS,1,1,0,0,0,1
2466,3534,Mumbai,,IN,,AS,1,1,1,0,0,1
2467,3535,,,,,,0,0,0,0,0,0
2468,3536,,,IN,,AS,1,1,0,0,0,1
2469,3537,Chicago,,US,,NA,1,1,1,0,0,1
2470,3540,,,,,,0,0,0,0,0,0
2471,3542,Minneapolis,,US,,NA,1,1,1,0,0,1
2472,3543,Chicago,,US,,NA,1,1,1,0,0,1
2473,3544,,,,,,0,0,0,0,0,0
2474,3548,Chicago,,US,,NA,1,1,1,0,0,1
2475,3549,Palo Alto,,US,California,NA,1,1,1,0,1,1
2476,3550,,,IN,,AS,1,1,0,0,0,1
2477,3552,,,,,,0,0,0,0,0,0
2478,3554,,,,,,0,0,0,0,0,0
2479,3555,,,GB,,EU,1,1,0,0,0,1
2480,3557,,,,,,1,0,0,0,0,0
2481,3560,,,,,,0,0,0,0,0,0
2482,3565,,,,,,0,0,0,0,0,0
2483,3566,Philadelphia,,US,,NA,1,1,1,0,0,1
2484,3567,,,,,,0,0,0,0,0,0
2485,3568,,,US,Illinois,NA,1,1,0,0,1,1
2486,3569,,,,,,1,0,0,0,0,0
2487,3570,,,FI,,EU,1,1,0,0,0,1
2488,3572,,,,,,1,0,0,0,0,0
2489,3573,,,,,,0,0,0,0,0,0
2490,3575,,,,,,1,0,0,0,0,0
2491,3578,,,,,,0,0,0,0,0,0
2492,3581,Oakland,,US,,NA,1,1,1,0,0,1
2493,3582,Macclesfield,,GB,,EU,1,1,1,0,0,1
2494,3583,Michigan,,US,Michigan,NA,1,1,1,0,1,1
2495,3584,Boulder,,US,,NA,1,1,1,0,0,1
2496,3585,,,,,,0,0,0,0,0,0
2497,3587,,,,,,1,0,0,0,0,0
2498,3588,,,,,,0,0,0,0,0,0
2499,3589,Macclesfield,,GB,,EU,1,1,1,0,0,1
2500,3591,Pueblo,,US,,NA,1,1,1,0,0,1
2501,3592,,,,,,0,0,0,0,0,0
2502,3593,,,,,,0,0,0,0,0,0
2503,3594,,,,,,0,0,0,0,0,0
2504,3595,,,,,,1,0,0,0,0,0
2505,3596,Manchester,,GB,,EU,1,1,1,0,0,1
2506,3597,,,,,,0,0,0,0,0,0
2507,3598,,,SE,,EU,1,1,0,0,0,1
2508,3602,Birmingham,,GB,,EU,1,1,1,0,0,1
2509,3603,,,US,Texas,NA,1,1,0,0,1,1
2510,3604,York,,GB,,EU,1,1,1,0,0,1
2511,3607,,,,,,1,0,0,0,0,0
2512,3608,,,,,,1,0,0,0,0,0
2513,3609,,,,,,0,0,0,0,0,0
2514,3610,,,NE,,AF,1,1,0,0,0,1
2515,3611,,,,,,0,0,0,0,0,0
2516,3613,,,,,,0,0,0,0,0,0
2517,3617,,,,,,1,0,0,0,0,0
2518,3618,,,,,,1,0,0,0,0,0
2519,3619,,,US,Arizona,NA,1,1,0,0,1,1
2520,3621,,,,,,1,0,0,0,0,0
2521,3623,,,,,,0,0,0,0,0,0
2522,3625,,,,,,1,0,0,0,0,0
2523,3626,,,,,,1,0,0,0,0,0
2524,3627,,,SG,,AS,1,1,0,0,0,1
2525,3628,Austin,,US,,NA,1,1,1,0,0,1
2526,3629,,,ID,,AS,1,1,0,0,0,1
2527,3631,,,,,,1,0,0,0,0,0
2528,3632,,,,,,1,0,0,0,0,0
2529,3633,,,,,,1,0,0,0,0,0
2530,3634,,,PH,,AS,1,1,0,0,0,1
2531,3635,,,,,,1,0,0,0,0,0
2532,3636,,,,,,1,0,0,0,0,0
2533,3637,,,,,,0,0,0,0,0,0
2534,3638,,,,,,0,0,0,0,0,0
2535,3639,,,SG,,AS,1,1,0,0,0,1
2536,3640,Quilmes,,AR,,SA,1,1,1,0,0,1
2537,3641,,,,,,0,0,0,0,0,0
2538,3642,Richmond,,US,,NA,1,1,1,0,0,1
2539,3643,,,,,,1,0,0,0,0,0
2540,3645,,,"OM,RO",,"AS,EU",1,1,0,0,0,1
2541,3646,,,CL,,SA,1,1,0,0,0,1
2542,3647,,,,,,1,0,0,0,0,0
2543,3648,,,,,,1,0,0,0,0,0
2544,3650,Virginia,,US,Virginia,NA,1,1,1,0,1,1
2545,3652,,,,,,1,0,0,0,0,0
2546,3653,Johannesburg,,ZA,,AF,1,1,1,0,0,1
2547,3655,,,JP,,AS,1,1,0,0,0,1
2548,3656,,,HN,,NA,1,1,0,0,0,1
2549,3657,Washington,,US,Washington,NA,1,1,1,0,1,1
2550,3658,Alvin,,US,,NA,1,1,1,0,0,1
2551,3659,,,,,,0,0,0,0,0,0
2552,3660,,,,,,1,0,0,0,0,0
2553,3661,,,,,,0,0,0,0,0,0
2554,3662,,,JE,,EU,1,1,0,0,0,1
2555,3663,,,,,,1,0,0,0,0,0
2556,3664,,,,,,0,0,0,0,0,0
2557,3666,,,,,,0,0,0,0,0,0
2558,3667,,,,,,0,0,0,0,0,0
2559,3669,,,,,,1,0,0,0,0,0
2560,3670,,,,,,0,0,0,0,0,0
2561,3674,,,US,California,NA,1,1,0,0,1,1
2562,3675,,,,,,0,0,0,0,0,0
2563,3676,,,,,,0,0,0,0,0,0
2564,3679,,,,,,1,0,0,0,0,0
2565,3680,,,,,,0,0,0,0,0,0
2566,3681,,,,,,0,0,0,0,0,0
2567,3682,,,,,,0,0,0,0,0,0
2568,3683,Florida,,US,Florida,NA,1,1,1,0,1,1
2569,3684,,,,,,0,0,0,0,0,0
2570,3685,,,,,,1,0,0,0,0,0
2571,3686,,,,,,1,0,0,0,0,0
2572,3689,,,,,,1,0,0,0,0,0
2573,3690,,,NO,,EU,1,1,0,0,0,1
2574,3691,,,,,,0,0,0,0,0,0
2575,3692,,,TH,,AS,1,1,0,0,0,1
2576,3694,,,,,,1,0,0,0,0,0
2577,3695,Pretoria,,ZA,,AF,1,1,1,0,0,1
2578,3696,,,,,,0,0,0,0,0,0
2579,3697,,,"NE,NG",,AF,1,1,0,0,0,1
2580,3700,,,,,,0,0,0,0,0,0
2581,3702,,,,,,1,0,0,0,0,0
2582,3704,,,,,,0,0,0,0,0,0
2583,3705,,,,,,0,0,0,0,0,0
2584,3708,,,,,,0,0,0,0,0,0
2585,3710,,,,,,0,0,0,0,0,0
2586,3712,,,,,,0,0,0,0,0,0
2587,3713,Buenos Aires,,AR,,SA,1,1,1,0,0,1
2588,3715,,,,,,0,0,0,0,0,0
2589,3717,,,,,,1,0,0,0,0,0
2590,3718,,,,,,0,0,0,0,0,0
2591,3719,,,,,,0,0,0,0,0,0
2592,3721,,,,,,0,0,0,0,0,0
2593,3722,,,,,,0,0,0,0,0,0
2594,3723,,,,,,1,0,0,0,0,0
2595,3724,,,,,,1,0,0,0,0,0
2596,3725,,,,,,1,0,0,0,0,0
2597,3726,,,,,,1,0,0,0,0,0
2598,3727,,,US,Texas,NA,1,1,0,0,1,1
2599,3729,North Port,,US,,NA,1,1,1,0,0,1
2600,3730,,,,,,1,0,0,0,0,0
2601,3735,,,US,Idaho,NA,1,1,0,0,1,1
2602,3736,,,,,,1,0,0,0,0,0
2603,3737,,,,,,0,0,0,0,0,0
2604,3738,,,,,,0,0,0,0,0,0
2605,3739,,,,,,1,0,0,0,0,0
2606,3741,,,,,,0,0,0,0,0,0
2607,3742,,,,,,0,0,0,0,0,0
2608,3743,,,US,Illinois,NA,1,1,0,0,1,1
2609,3744,,,,,,1,0,0,0,0,0
2610,3745,,,,,,0,0,0,0,0,0
2611,3747,,,,,,0,0,0,0,0,0
2612,3748,,,GR,,EU,1,1,0,0,0,1
