,id,#hashtags,has_hashtag,freq_relevant_hashtag
1025,1487,0,0,0.0
1026,1488,1,1,0.0005186721991701245
1027,1491,0,0,0.0
1028,1493,0,0,0.0
1029,1494,0,0,0.0
1030,1495,0,0,0.0
1031,1497,0,0,0.0
1032,1498,0,0,0.0
1033,1499,0,0,0.0
1034,1500,0,0,0.0
1035,1501,0,0,0.0
1036,1502,0,0,0.0
1037,1503,0,0,0.0
1038,1504,0,0,0.0
1039,1505,2,1,0.0005186721991701245
1040,1506,7,1,0.0005186721991701245
1041,1507,0,0,0.0
1042,1508,0,0,0.0
1043,1509,0,0,0.0
1044,1510,0,0,0.0
1045,1511,0,0,0.0
1046,1513,1,1,0.00466804979253112
1047,1514,0,0,0.0
1048,1515,0,0,0.0
1049,1518,0,0,0.0
1050,1519,0,0,0.0
1051,1520,0,0,0.0
1052,1521,0,0,0.0
1053,1522,0,0,0.0
1054,1523,0,0,0.0
1055,1524,0,0,0.0
1056,1525,0,0,0.0
1057,1526,0,0,0.0
1058,1527,0,0,0.0
1059,1530,1,1,0.0005186721991701245
1060,1531,0,0,0.0
1061,1532,0,0,0.0
1062,1533,0,0,0.0
1063,1534,0,0,0.0
1064,1535,0,0,0.0
1065,1537,0,0,0.0
1066,1538,0,0,0.0
1067,1540,0,0,0.0
1068,1543,0,0,0.0
1069,1544,0,0,0.0
1070,1545,0,0,0.0
1071,1546,0,0,0.0
1072,1547,0,0,0.0
1073,1549,0,0,0.0
1074,1553,0,0,0.0
1075,1554,0,0,0.0
1076,1555,0,0,0.0
1077,1556,2,1,0.011410788381742738
1078,1558,0,0,0.0
1079,1559,0,0,0.0
1080,1560,0,0,0.0
1081,1561,0,0,0.0
1082,1562,0,0,0.0
1083,1567,0,0,0.0
1084,1568,1,1,0.0005186721991701245
1085,1569,0,0,0.0
1086,1570,0,0,0.0
1087,1572,0,0,0.0
1088,1573,0,0,0.0
1089,1574,0,0,0.0
1090,1575,0,0,0.0
1091,1576,0,0,0.0
1092,1577,0,0,0.0
1093,1579,2,1,0.002074688796680498
1094,1580,0,0,0.0
1095,1582,0,0,0.0
1096,1585,0,0,0.0
1097,1587,1,1,0.0015560165975103733
1098,1588,0,0,0.0
1099,1590,0,0,0.0
1100,1591,1,1,0.0005186721991701245
1101,1593,0,0,0.0
1102,1594,0,0,0.0
1103,1595,1,1,0.001037344398340249
1104,1596,0,0,0.0
1105,1597,0,0,0.0
1106,1599,0,0,0.0
1107,1600,1,1,0.011410788381742738
1108,1601,0,0,0.0
1109,1602,0,0,0.0
1110,1603,0,0,0.0
1111,1604,0,0,0.0
1112,1605,0,0,0.0
1113,1607,0,0,0.0
1114,1608,0,0,0.0
1115,1609,0,0,0.0
1116,1610,1,1,0.0005186721991701245
1117,1611,1,1,0.0005186721991701245
1118,1613,0,0,0.0
1119,1614,0,0,0.0
1120,1615,0,0,0.0
1121,1617,0,0,0.0
1122,1618,0,0,0.0
1123,1619,0,0,0.0
1124,1621,0,0,0.0
1125,1622,2,1,0.0005186721991701245
1126,1623,1,1,0.0005186721991701245
1127,1625,0,0,0.0
1128,1626,0,0,0.0
1129,1627,0,0,0.0
1130,1628,0,0,0.0
1131,1631,0,0,0.0
1132,1632,0,0,0.0
1133,1633,0,0,0.0
1134,1634,0,0,0.0
1135,1636,0,0,0.0
1136,1637,0,0,0.0
1137,1638,2,1,0.011410788381742738
1138,1639,1,1,0.001037344398340249
1139,1643,4,1,0.03941908713692946
1140,1644,4,1,0.03941908713692946
1141,1645,1,1,0.0005186721991701245
1142,1646,0,0,0.0
1143,1647,0,0,0.0
1144,1648,0,0,0.0
1145,1649,0,0,0.0
1146,1650,0,0,0.0
1147,1652,0,0,0.0
1148,1653,0,0,0.0
1149,1654,0,0,0.0
1150,1657,0,0,0.0
1151,1658,0,0,0.0
1152,1660,2,1,0.011410788381742738
1153,1661,0,0,0.0
1154,1662,0,0,0.0
1155,1663,0,0,0.0
1156,1665,0,0,0.0
1157,1666,0,0,0.0
1158,1669,0,0,0.0
1159,1670,1,1,0.001037344398340249
1160,1671,1,1,0.001037344398340249
1161,1672,0,0,0.0
1162,1673,1,1,0.0005186721991701245
1163,1675,0,0,0.0
1164,1676,0,0,0.0
1165,1677,0,0,0.0
1166,1679,0,0,0.0
1167,1683,0,0,0.0
1168,1684,0,0,0.0
1169,1686,1,1,0.0015560165975103733
1170,1687,0,0,0.0
1171,1688,1,1,0.001037344398340249
1172,1689,0,0,0.0
1173,1690,0,0,0.0
1174,1691,1,1,0.0005186721991701245
1175,1692,0,0,0.0
1176,1693,0,0,0.0
1177,1694,1,1,0.0005186721991701245
1178,1698,1,1,0.001037344398340249
1179,1699,0,0,0.0
1180,1700,0,0,0.0
1181,1701,3,1,0.001037344398340249
1182,1702,0,0,0.0
1183,1703,0,0,0.0
1184,1705,0,0,0.0
1185,1706,0,0,0.0
1186,1707,0,0,0.0
1187,1709,0,0,0.0
1188,1710,0,0,0.0
1189,1712,0,0,0.0
1190,1715,1,1,0.001037344398340249
1191,1716,0,0,0.0
1192,1718,2,1,0.0031120331950207467
1193,1719,1,1,0.001037344398340249
1194,1720,0,0,0.0
1195,1721,0,0,0.0
1196,1722,0,0,0.0
1197,1723,0,0,0.0
1198,1724,0,0,0.0
1199,1725,0,0,0.0
1200,1726,0,0,0.0
1201,1727,1,1,0.0015560165975103733
1202,1728,0,0,0.0
1203,1731,0,0,0.0
1204,1733,0,0,0.0
1205,1735,1,1,0.0005186721991701245
1206,1737,1,1,0.011929460580912862
1207,1739,1,1,0.0005186721991701245
1208,1740,0,0,0.0
1209,1741,0,0,0.0
1210,1744,1,1,0.001037344398340249
1211,1745,0,0,0.0
1212,1747,0,0,0.0
1213,1750,0,0,0.0
1214,1752,0,0,0.0
1215,1753,0,0,0.0
1216,1754,0,0,0.0
1217,1755,0,0,0.0
1218,1756,0,0,0.0
1219,1757,0,0,0.0
1220,1759,0,0,0.0
1221,1760,0,0,0.0
1222,1761,0,0,0.0
1223,1762,0,0,0.0
1224,1763,0,0,0.0
1225,1766,1,1,0.00933609958506224
1226,1767,0,0,0.0
1227,1768,1,1,0.002074688796680498
1228,1769,0,0,0.0
1229,1770,0,0,0.0
1230,1771,0,0,0.0
1231,1772,1,1,0.004149377593360996
1232,1773,0,0,0.0
1233,1774,0,0,0.0
1234,1775,1,1,0.002074688796680498
1235,1776,0,0,0.0
1236,1779,1,1,0.0005186721991701245
1237,1780,0,0,0.0
1238,1784,0,0,0.0
1239,1786,0,0,0.0
1240,1787,0,0,0.0
1241,1789,2,1,0.0015560165975103733
1242,1790,1,1,0.001037344398340249
1243,1791,2,1,0.0005186721991701245
1244,1792,0,0,0.0
1245,1796,0,0,0.0
1246,1798,0,0,0.0
1247,1799,0,0,0.0
1248,1802,3,1,0.03941908713692946
1249,1803,1,1,0.0005186721991701245
1250,1804,1,1,0.0005186721991701245
1251,1807,1,1,0.001037344398340249
1252,1808,1,1,0.0005186721991701245
1253,1809,0,0,0.0
1254,1810,1,1,0.002074688796680498
1255,1811,1,1,0.0005186721991701245
1256,1812,0,0,0.0
1257,1813,0,0,0.0
1258,1814,0,0,0.0
1259,1815,0,0,0.0
1260,1816,1,1,0.0005186721991701245
1261,1817,1,1,0.0005186721991701245
1262,1818,0,0,0.0
1263,1821,0,0,0.0
1264,1822,0,0,0.0
1265,1823,0,0,0.0
1266,1824,0,0,0.0
1267,1826,1,1,0.0005186721991701245
1268,1827,0,0,0.0
1269,1831,0,0,0.0
1270,1832,0,0,0.0
1271,1833,0,0,0.0
1272,1834,0,0,0.0
1273,1835,0,0,0.0
1274,1836,0,0,0.0
1275,1837,1,1,0.001037344398340249
1276,1838,0,0,0.0
1277,1840,1,1,0.001037344398340249
1278,1841,0,0,0.0
1279,1842,0,0,0.0
1280,1845,0,0,0.0
1281,1847,1,1,0.001037344398340249
1282,1848,0,0,0.0
1283,1851,0,0,0.0
1284,1852,1,1,0.001037344398340249
1285,1853,0,0,0.0
1286,1856,0,0,0.0
1287,1857,0,0,0.0
1288,1860,1,1,0.0005186721991701245
1289,1861,0,0,0.0
1290,1863,0,0,0.0
1291,1864,0,0,0.0
1292,1865,0,0,0.0
1293,1866,0,0,0.0
1294,1869,0,0,0.0
1295,1870,0,0,0.0
1296,1873,0,0,0.0
1297,1875,0,0,0.0
1298,1877,0,0,0.0
1299,1878,4,1,0.001037344398340249
1300,1880,0,0,0.0
1301,1881,0,0,0.0
1302,1882,4,1,0.0005186721991701245
1303,1883,0,0,0.0
1304,1885,1,1,0.0005186721991701245
1305,1886,0,0,0.0
1306,1887,2,1,0.001037344398340249
1307,1888,0,0,0.0
1308,1889,0,0,0.0
1309,1890,0,0,0.0
1310,1892,0,0,0.0
1311,1893,0,0,0.0
1312,1895,0,0,0.0
1313,1897,0,0,0.0
1314,1898,0,0,0.0
1315,1899,0,0,0.0
1316,1900,0,0,0.0
1317,1901,0,0,0.0
1318,1905,0,0,0.0
1319,1908,0,0,0.0
1320,1909,0,0,0.0
1321,1910,0,0,0.0
1322,1911,0,0,0.0
1323,1914,0,0,0.0
1324,1915,0,0,0.0
1325,1916,0,0,0.0
1326,1917,0,0,0.0
1327,1918,3,1,0.0005186721991701245
1328,1919,0,0,0.0
1329,1920,0,0,0.0
1330,1921,0,0,0.0
1331,1922,0,0,0.0
1332,1924,0,0,0.0
1333,1925,0,0,0.0
1334,1927,0,0,0.0
1335,1929,0,0,0.0
1336,1932,0,0,0.0
1337,1933,0,0,0.0
1338,1935,0,0,0.0
1339,1937,0,0,0.0
1340,1938,2,1,0.0031120331950207467
1341,1939,2,1,0.002074688796680498
1342,1940,0,0,0.0
1343,1941,0,0,0.0
1344,1942,0,0,0.0
1345,1943,0,0,0.0
1346,1945,0,0,0.0
1347,1948,0,0,0.0
1348,1949,0,0,0.0
1349,1950,0,0,0.0
1350,1951,0,0,0.0
1351,1952,0,0,0.0
1352,1953,1,1,0.0005186721991701245
1353,1954,0,0,0.0
1354,1955,0,0,0.0
1355,1956,0,0,0.0
1356,1957,1,1,0.0015560165975103733
1357,1959,0,0,0.0
1358,1960,0,0,0.0
1359,1961,0,0,0.0
1360,1962,0,0,0.0
1361,1963,0,0,0.0
1362,1965,0,0,0.0
1363,1966,0,0,0.0
1364,1967,0,0,0.0
1365,1968,0,0,0.0
1366,1969,0,0,0.0
1367,1971,0,0,0.0
1368,1972,0,0,0.0
1369,1973,0,0,0.0
1370,1975,0,0,0.0
1371,1976,0,0,0.0
1372,1979,0,0,0.0
1373,1980,0,0,0.0
1374,1981,0,0,0.0
1375,1983,0,0,0.0
1376,1985,1,1,0.0005186721991701245
1377,1986,1,1,0.001037344398340249
1378,1987,1,1,0.0005186721991701245
1379,1989,0,0,0.0
1380,1990,0,0,0.0
1381,1991,0,0,0.0
1382,1992,0,0,0.0
1383,1994,0,0,0.0
1384,1995,0,0,0.0
1385,1996,0,0,0.0
1386,1999,0,0,0.0
1387,2000,0,0,0.0
1388,2001,0,0,0.0
1389,2003,0,0,0.0
1390,2006,0,0,0.0
1391,2007,0,0,0.0
1392,2009,0,0,0.0
1393,2010,0,0,0.0
1394,2012,0,0,0.0
1395,2014,0,0,0.0
1396,2015,0,0,0.0
1397,2016,0,0,0.0
1398,2017,0,0,0.0
1399,2019,0,0,0.0
1400,2020,0,0,0.0
1401,2022,0,0,0.0
1402,2023,1,1,0.0005186721991701245
1403,2024,0,0,0.0
1404,2026,0,0,0.0
1405,2027,0,0,0.0
1406,2028,0,0,0.0
1407,2031,0,0,0.0
1408,2033,0,0,0.0
1409,2034,0,0,0.0
1410,2035,0,0,0.0
1411,2036,0,0,0.0
1412,2038,0,0,0.0
1413,2039,0,0,0.0
1414,2040,0,0,0.0
1415,2042,0,0,0.0
1416,2043,0,0,0.0
1417,2045,2,1,0.001037344398340249
1418,2046,2,1,0.0005186721991701245
1419,2047,0,0,0.0
1420,2049,2,1,0.0005186721991701245
1421,2050,1,1,0.0005186721991701245
1422,2051,1,1,0.0005186721991701245
1423,2055,3,1,0.0031120331950207467
1424,2056,0,0,0.0
1425,2057,0,0,0.0
1426,2058,0,0,0.0
1427,2059,0,0,0.0
1428,2060,1,1,0.005705394190871369
1429,2061,0,0,0.0
1430,2063,0,0,0.0
1431,2064,3,1,0.0005186721991701245
1432,2067,0,0,0.0
1433,2068,2,1,0.0005186721991701245
1434,2069,0,0,0.0
1435,2070,3,1,0.007261410788381743
1436,2071,0,0,0.0
1437,2073,0,0,0.0
1438,2074,2,1,0.0005186721991701245
1439,2075,0,0,0.0
1440,2076,0,0,0.0
1441,2077,0,0,0.0
1442,2078,0,0,0.0
1443,2081,0,0,0.0
1444,2082,2,1,0.0005186721991701245
1445,2083,0,0,0.0
1446,2084,0,0,0.0
1447,2086,0,0,0.0
1448,2087,0,0,0.0
1449,2089,0,0,0.0
1450,2091,0,0,0.0
1451,2094,2,1,0.0015560165975103733
1452,2095,1,1,0.0036307053941908715
1453,2096,1,1,0.0005186721991701245
1454,2097,0,0,0.0
1455,2098,0,0,0.0
1456,2099,0,0,0.0
1457,2100,0,0,0.0
1458,2102,1,1,0.011929460580912862
1459,2103,0,0,0.0
1460,2108,0,0,0.0
1461,2109,0,0,0.0
1462,2110,0,0,0.0
1463,2111,3,1,0.004149377593360996
1464,2112,3,1,0.001037344398340249
1465,2113,0,0,0.0
1466,2114,0,0,0.0
1467,2115,0,0,0.0
1468,2116,3,1,0.0025933609958506223
1469,2117,0,0,0.0
1470,2118,0,0,0.0
1471,2119,0,0,0.0
1472,2121,3,1,0.0025933609958506223
1473,2122,0,0,0.0
1474,2123,0,0,0.0
1475,2125,0,0,0.0
1476,2126,0,0,0.0
1477,2128,1,1,0.0005186721991701245
1478,2129,1,1,0.0005186721991701245
1479,2131,0,0,0.0
1480,2133,3,1,0.006224066390041493
1481,2134,3,1,0.0025933609958506223
1482,2136,0,0,0.0
1483,2138,1,1,0.001037344398340249
1484,2139,2,1,0.001037344398340249
1485,2141,0,0,0.0
1486,2142,1,1,0.00933609958506224
1487,2144,3,1,0.0025933609958506223
1488,2145,0,0,0.0
1489,2146,0,0,0.0
1490,2148,0,0,0.0
1491,2149,2,1,0.0005186721991701245
1492,2150,0,0,0.0
1493,2153,1,1,0.0005186721991701245
1494,2154,0,0,0.0
1495,2157,1,1,0.0005186721991701245
1496,2158,1,1,0.0005186721991701245
1497,2159,0,0,0.0
1498,2160,0,0,0.0
1499,2161,0,0,0.0
1500,2163,0,0,0.0
1501,2164,0,0,0.0
1502,2169,0,0,0.0
1503,2171,0,0,0.0
1504,2172,0,0,0.0
1505,2173,0,0,0.0
1506,2174,0,0,0.0
1507,2175,0,0,0.0
1508,2176,0,0,0.0
1509,2177,0,0,0.0
1510,2179,0,0,0.0
1511,2181,0,0,0.0
1512,2183,0,0,0.0
1513,2186,0,0,0.0
1514,2188,0,0,0.0
1515,2189,0,0,0.0
1516,2190,0,0,0.0
1517,2191,0,0,0.0
1518,2192,0,0,0.0
1519,2193,0,0,0.0
1520,2194,0,0,0.0
1521,2195,1,1,0.0005186721991701245
1522,2198,0,0,0.0
1523,2203,0,0,0.0
1524,2204,0,0,0.0
1525,2205,3,1,0.007261410788381743
1526,2207,0,0,0.0
1527,2209,0,0,0.0
1528,2210,0,0,0.0
1529,2211,2,1,0.0005186721991701245
1530,2212,0,0,0.0
1531,2213,0,0,0.0
1532,2214,1,1,0.0015560165975103733
1533,2215,1,1,0.0005186721991701245
1534,2216,0,0,0.0
1535,2217,1,1,0.0015560165975103733
1536,2219,0,0,0.0
1537,2220,5,1,0.007261410788381743
1538,2221,1,1,0.0005186721991701245
1539,2222,1,1,0.0005186721991701245
1540,2225,0,0,0.0
1541,2227,0,0,0.0
1542,2229,4,1,0.007261410788381743
1543,2230,1,1,0.0005186721991701245
1544,2231,0,0,0.0
1545,2233,0,0,0.0
1546,2235,0,0,0.0
1547,2236,0,0,0.0
1548,2237,4,1,0.007261410788381743
1549,2238,0,0,0.0
1550,2239,0,0,0.0
1551,2240,4,1,0.007261410788381743
1552,2241,3,1,0.0005186721991701245
1553,2242,0,0,0.0
1554,2244,1,1,0.0015560165975103733
1555,2245,0,0,0.0
1556,2246,0,0,0.0
1557,2248,1,1,0.001037344398340249
1558,2250,0,0,0.0
1559,2251,0,0,0.0
1560,2254,0,0,0.0
1561,2255,0,0,0.0
1562,2256,1,1,0.0005186721991701245
1563,2257,4,1,0.0005186721991701245
1564,2258,1,1,0.0005186721991701245
1565,2260,0,0,0.0
1566,2262,0,0,0.0
1567,2263,0,0,0.0
1568,2265,0,0,0.0
1569,2266,0,0,0.0
1570,2267,2,1,0.0036307053941908715
1571,2271,0,0,0.0
1572,2272,0,0,0.0
1573,2273,0,0,0.0
1574,2274,0,0,0.0
1575,2275,0,0,0.0
1576,2277,0,0,0.0
1577,2278,2,1,0.0005186721991701245
1578,2279,0,0,0.0
1579,2280,0,0,0.0
1580,2281,0,0,0.0
1581,2282,0,0,0.0
1582,2284,0,0,0.0
1583,2285,0,0,0.0
1584,2286,0,0,0.0
1585,2288,0,0,0.0
1586,2289,0,0,0.0
1587,2292,0,0,0.0
1588,2294,0,0,0.0
1589,2296,0,0,0.0
1590,2297,0,0,0.0
1591,2298,0,0,0.0
1592,2299,0,0,0.0
1593,2300,0,0,0.0
1594,2301,0,0,0.0
1595,2303,4,1,0.011929460580912862
1596,2304,0,0,0.0
1597,2306,0,0,0.0
1598,2307,0,0,0.0
1599,2308,0,0,0.0
1600,2309,0,0,0.0
1601,2311,0,0,0.0
1602,2312,0,0,0.0
1603,2314,1,1,0.001037344398340249
1604,2315,0,0,0.0
1605,2317,0,0,0.0
1606,2318,0,0,0.0
1607,2319,0,0,0.0
1608,2321,0,0,0.0
1609,2324,1,1,0.0036307053941908715
1610,2325,0,0,0.0
1611,2327,0,0,0.0
1612,2329,0,0,0.0
1613,2330,0,0,0.0
1614,2332,0,0,0.0
1615,2333,0,0,0.0
1616,2334,0,0,0.0
1617,2336,0,0,0.0
1618,2337,0,0,0.0
1619,2339,0,0,0.0
1620,2340,0,0,0.0
1621,2341,2,1,0.0005186721991701245
1622,2342,0,0,0.0
1623,2346,0,0,0.0
1624,2347,1,1,0.0005186721991701245
1625,2348,0,0,0.0
1626,2349,6,1,0.0036307053941908715
1627,2350,0,0,0.0
1628,2351,0,0,0.0
1629,2352,0,0,0.0
1630,2354,0,0,0.0
1631,2356,0,0,0.0
1632,2358,0,0,0.0
1633,2359,0,0,0.0
1634,2361,0,0,0.0
1635,2362,1,1,0.0005186721991701245
1636,2363,0,0,0.0
1637,2364,0,0,0.0
1638,2366,0,0,0.0
1639,2367,1,1,0.0005186721991701245
1640,2368,0,0,0.0
1641,2370,0,0,0.0
1642,2372,0,0,0.0
1643,2373,0,0,0.0
1644,2374,0,0,0.0
1645,2375,0,0,0.0
1646,2376,0,0,0.0
1647,2377,1,1,0.0005186721991701245
1648,2379,0,0,0.0
1649,2382,0,0,0.0
1650,2385,0,0,0.0
1651,2386,0,0,0.0
1652,2387,0,0,0.0
1653,2388,0,0,0.0
1654,2389,0,0,0.0
1655,2390,0,0,0.0
1656,2391,0,0,0.0
1657,2394,0,0,0.0
1658,2395,0,0,0.0
1659,2396,0,0,0.0
1660,2397,2,1,0.0005186721991701245
1661,2398,0,0,0.0
1662,2399,0,0,0.0
1663,2400,0,0,0.0
1664,2402,0,0,0.0
1665,2406,0,0,0.0
1666,2408,1,1,0.002074688796680498
1667,2409,0,0,0.0
1668,2410,0,0,0.0
1669,2412,0,0,0.0
1670,2413,0,0,0.0
1671,2414,1,1,0.0005186721991701245
1672,2415,1,1,0.00466804979253112
1673,2416,0,0,0.0
1674,2417,0,0,0.0
1675,2418,0,0,0.0
1676,2419,1,1,0.0005186721991701245
1677,2420,0,0,0.0
1678,2421,0,0,0.0
1679,2422,0,0,0.0
1680,2423,0,0,0.0
1681,2425,0,0,0.0
1682,2427,0,0,0.0
1683,2428,2,1,0.0031120331950207467
1684,2429,0,0,0.0
1685,2430,0,0,0.0
1686,2432,0,0,0.0
1687,2435,0,0,0.0
1688,2437,1,1,0.011929460580912862
1689,2438,2,1,0.0015560165975103733
1690,2440,0,0,0.0
1691,2441,2,1,0.0005186721991701245
1692,2442,0,0,0.0
1693,2443,2,1,0.00466804979253112
1694,2445,0,0,0.0
1695,2446,3,1,0.001037344398340249
1696,2451,0,0,0.0
1697,2452,0,0,0.0
1698,2453,0,0,0.0
1699,2454,0,0,0.0
1700,2455,2,1,0.0005186721991701245
1701,2456,0,0,0.0
1702,2457,0,0,0.0
1703,2458,0,0,0.0
1704,2459,2,1,0.001037344398340249
1705,2460,1,1,0.0005186721991701245
1706,2462,0,0,0.0
1707,2463,0,0,0.0
1708,2464,0,0,0.0
1709,2465,0,0,0.0
1710,2466,0,0,0.0
1711,2467,0,0,0.0
1712,2468,0,0,0.0
1713,2470,0,0,0.0
1714,2471,0,0,0.0
1715,2475,0,0,0.0
1716,2476,0,0,0.0
1717,2478,1,1,0.0005186721991701245
1718,2479,3,1,0.001037344398340249
1719,2480,0,0,0.0
1720,2482,0,0,0.0
1721,2483,0,0,0.0
1722,2485,0,0,0.0
1723,2486,0,0,0.0
1724,2487,0,0,0.0
1725,2488,2,1,0.001037344398340249
1726,2489,1,1,0.03941908713692946
1727,2490,0,0,0.0
1728,2491,0,0,0.0
1729,2492,0,0,0.0
1730,2493,0,0,0.0
1731,2494,0,0,0.0
1732,2496,4,1,0.0015560165975103733
1733,2497,0,0,0.0
1734,2498,0,0,0.0
1735,2499,0,0,0.0
1736,2500,0,0,0.0
1737,2501,0,0,0.0
1738,2502,0,0,0.0
1739,2504,0,0,0.0
1740,2505,0,0,0.0
1741,2506,0,0,0.0
1742,2507,0,0,0.0
1743,2508,0,0,0.0
1744,2510,0,0,0.0
1745,2512,3,1,0.0005186721991701245
1746,2513,0,0,0.0
1747,2514,2,1,0.0025933609958506223
1748,2515,0,0,0.0
1749,2516,0,0,0.0
1750,2517,0,0,0.0
1751,2519,0,0,0.0
1752,2520,4,1,0.007261410788381743
1753,2521,3,1,0.0031120331950207467
1754,2523,3,1,0.0031120331950207467
1755,2524,0,0,0.0
1756,2527,0,0,0.0
1757,2528,0,0,0.0
1758,2530,0,0,0.0
1759,2531,2,1,0.001037344398340249
1760,2532,0,0,0.0
1761,2534,0,0,0.0
1762,2535,0,0,0.0
1763,2536,0,0,0.0
1764,2537,0,0,0.0
1765,2538,0,0,0.0
1766,2539,2,1,0.03941908713692946
1767,2540,0,0,0.0
1768,2541,1,1,0.0005186721991701245
1769,2542,0,0,0.0
1770,2543,0,0,0.0
1771,2544,0,0,0.0
1772,2545,2,1,0.0005186721991701245
1773,2546,0,0,0.0
1774,2547,0,0,0.0
1775,2548,0,0,0.0
1776,2550,2,1,0.0025933609958506223
1777,2552,0,0,0.0
1778,2553,0,0,0.0
1779,2554,0,0,0.0
1780,2555,0,0,0.0
1781,2556,0,0,0.0
1782,2557,1,1,0.0031120331950207467
1783,2559,0,0,0.0
1784,2560,0,0,0.0
1785,2561,0,0,0.0
1786,2564,0,0,0.0
1787,2565,0,0,0.0
1788,2566,1,1,0.0031120331950207467
1789,2568,0,0,0.0
1790,2569,0,0,0.0
1791,2570,0,0,0.0
1792,2571,1,1,0.0005186721991701245
1793,2572,0,0,0.0
1794,2573,0,0,0.0
1795,2575,0,0,0.0
1796,2576,1,1,0.0031120331950207467
1797,2579,0,0,0.0
1798,2582,0,0,0.0
1799,2585,0,0,0.0
1800,2587,0,0,0.0
1801,2588,0,0,0.0
1802,2590,1,1,0.0031120331950207467
1803,2591,1,1,0.0031120331950207467
1804,2592,1,1,0.0031120331950207467
1805,2593,0,0,0.0
1806,2594,0,0,0.0
1807,2597,0,0,0.0
1808,2598,0,0,0.0
1809,2599,0,0,0.0
1810,2602,0,0,0.0
1811,2603,0,0,0.0
1812,2604,0,0,0.0
1813,2605,1,1,0.0005186721991701245
1814,2606,0,0,0.0
1815,2608,0,0,0.0
1816,2609,0,0,0.0
1817,2611,0,0,0.0
1818,2612,0,0,0.0
1819,2614,1,1,0.0025933609958506223
1820,2616,0,0,0.0
1821,2617,2,1,0.0005186721991701245
1822,2619,2,1,0.0036307053941908715
1823,2621,0,0,0.0
1824,2622,0,0,0.0
1825,2624,1,1,0.0005186721991701245
1826,2625,0,0,0.0
1827,2627,0,0,0.0
1828,2628,0,0,0.0
1829,2629,0,0,0.0
1830,2631,1,1,0.03941908713692946
1831,2632,0,0,0.0
1832,2633,0,0,0.0
1833,2635,0,0,0.0
1834,2637,0,0,0.0
1835,2640,0,0,0.0
1836,2641,0,0,0.0
1837,2642,0,0,0.0
1838,2643,0,0,0.0
1839,2644,0,0,0.0
1840,2645,2,1,0.0005186721991701245
1841,2647,0,0,0.0
1842,2648,0,0,0.0
1843,2649,1,1,0.0005186721991701245
1844,2651,0,0,0.0
1845,2655,0,0,0.0
1846,2656,0,0,0.0
1847,2657,0,0,0.0
1848,2658,0,0,0.0
1849,2659,0,0,0.0
1850,2660,0,0,0.0
1851,2661,2,1,0.0005186721991701245
1852,2663,0,0,0.0
1853,2664,0,0,0.0
1854,2666,0,0,0.0
1855,2667,0,0,0.0
1856,2668,0,0,0.0
1857,2670,0,0,0.0
1858,2671,1,1,0.0036307053941908715
1859,2672,0,0,0.0
1860,2673,0,0,0.0
1861,2675,0,0,0.0
1862,2676,0,0,0.0
1863,2677,0,0,0.0
1864,2679,0,0,0.0
1865,2680,2,1,0.0005186721991701245
1866,2682,0,0,0.0
1867,2683,0,0,0.0
1868,2684,0,0,0.0
1869,2687,0,0,0.0
1870,2688,0,0,0.0
1871,2689,0,0,0.0
1872,2691,0,0,0.0
1873,2692,0,0,0.0
1874,2693,0,0,0.0
1875,2694,0,0,0.0
1876,2695,0,0,0.0
1877,2696,0,0,0.0
1878,2698,4,1,0.011929460580912862
1879,2700,0,0,0.0
1880,2701,0,0,0.0
1881,2702,0,0,0.0
1882,2703,0,0,0.0
1883,2706,0,0,0.0
1884,2707,0,0,0.0
1885,2708,0,0,0.0
1886,2709,0,0,0.0
1887,2711,0,0,0.0
1888,2714,1,1,0.002074688796680498
1889,2715,0,0,0.0
1890,2719,0,0,0.0
1891,2720,0,0,0.0
1892,2723,0,0,0.0
1893,2724,2,1,0.002074688796680498
1894,2725,0,0,0.0
1895,2726,0,0,0.0
1896,2727,0,0,0.0
1897,2728,0,0,0.0
1898,2729,1,1,0.002074688796680498
1899,2730,1,1,0.001037344398340249
1900,2731,0,0,0.0
1901,2732,0,0,0.0
1902,2733,0,0,0.0
1903,2734,0,0,0.0
1904,2736,1,1,0.001037344398340249
1905,2739,0,0,0.0
1906,2740,0,0,0.0
1907,2741,6,1,0.002074688796680498
1908,2743,0,0,0.0
1909,2744,0,0,0.0
1910,2748,0,0,0.0
1911,2749,0,0,0.0
1912,2752,3,1,0.0015560165975103733
1913,2753,0,0,0.0
1914,2755,0,0,0.0
1915,2756,0,0,0.0
1916,2757,0,0,0.0
1917,2758,0,0,0.0
1918,2759,0,0,0.0
1919,2760,2,1,0.03941908713692946
1920,2761,0,0,0.0
1921,2763,0,0,0.0
1922,2765,1,1,0.0005186721991701245
1923,2766,0,0,0.0
1924,2767,0,0,0.0
1925,2768,0,0,0.0
1926,2769,0,0,0.0
1927,2770,0,0,0.0
1928,2771,0,0,0.0
1929,2773,0,0,0.0
1930,2774,0,0,0.0
1931,2777,0,0,0.0
1932,2778,0,0,0.0
1933,2780,0,0,0.0
1934,2782,0,0,0.0
1935,2783,0,0,0.0
1936,2784,0,0,0.0
1937,2785,0,0,0.0
1938,2786,0,0,0.0
1939,2787,0,0,0.0
1940,2788,2,1,0.0005186721991701245
1941,2792,0,0,0.0
1942,2793,0,0,0.0
1943,2794,1,1,0.0005186721991701245
